"Spend Period (Daily)","DOW","Slicer 1","Slicer 2","Slicer 3","Slicer 4","Slicer 5","Revenue Shared","Revenue Growth%"
"2026-07-12 00:00:00","1.Sunday","Saaya: A Cursed Love Story |साया : अ कर्सड लव स्टोरी","Overall","Overall","Overall","Overall",17.93545,0.1119759940729168
"2026-07-12 00:00:00","1.Sunday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall",107.78784000000003,0.021859548615144275
"2026-07-12 00:00:00","1.Sunday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall",196.9654500000003,0.08321901168349499
"2026-07-12 00:00:00","1.Sunday","The Return of Zombie  Father | द रिटर्न ऑफ़ ज़ॉम्बी फ़ादर","Overall","Overall","Overall","Overall",28.87167,-0.04587940904124854
"2026-07-12 00:00:00","1.Sunday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall",36.25605,0.016414100707726753
"2026-07-11 00:00:00","7.Saturday","Apocalypse Meltdown","Overall","Overall","Overall","Overall",19.895989999999994,1.134577359692989
"2026-07-11 00:00:00","7.Saturday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall",22.41117,-0.3260625463101069
"2026-07-11 00:00:00","7.Saturday","Detective Vikrant","Overall","Overall","Overall","Overall",6.643559999999997,-0.21752280805896562
"2026-07-11 00:00:00","7.Saturday","Earth's Last Stand","Overall","Overall","Overall","Overall",61.70593,161.93715507908428
"2026-07-11 00:00:00","7.Saturday","Gangster Billionaire | गैंगस्टर बिलिनेर","Overall","Overall","Overall","Overall",0.09421,-0.8941353620028991
"2026-07-11 00:00:00","7.Saturday","Saaya: A Cursed Love Story |साया : अ कर्सड लव स्टोरी","Overall","Overall","Overall","Overall",13.04589,-0.030611850621124037
"2026-07-11 00:00:00","7.Saturday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall",98.63551999999999,-0.10568704243600735
"2026-07-11 00:00:00","7.Saturday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall",189.29062000000008,-0.10973457770356299
"2026-07-11 00:00:00","7.Saturday","The Return of Zombie  Father | द रिटर्न ऑफ़ ज़ॉम्बी फ़ादर","Overall","Overall","Overall","Overall",35.63754000000001,0.1166496943414792
"2026-07-11 00:00:00","7.Saturday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall",41.9504,0.09881054565180336
"2026-07-10 00:00:00","6.Friday","Apocalypse Meltdown","Overall","Overall","Overall","Overall",25.393689999999996,2.97742796951969
"2026-07-10 00:00:00","6.Friday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall",19.550140000000003,-0.4067364517631634
"2026-07-10 00:00:00","6.Friday","Detective Vikrant","Overall","Overall","Overall","Overall",12.521590000000005,-0.08616407694221984
"2026-07-10 00:00:00","6.Friday","Earth's Last Stand","Overall","Overall","Overall","Overall",60.50392999999999,30.546968037958173
"2026-07-10 00:00:00","6.Friday","Gangster Billionaire | गैंगस्टर बिलिनेर","Overall","Overall","Overall","Overall",0.46018000000000003,-0.5969449869934222
"2026-07-10 00:00:00","6.Friday","Saaya: A Cursed Love Story |साया : अ कर्सड लव स्टोरी","Overall","Overall","Overall","Overall",13.653319999999999,-0.15264348184429333
"2026-07-10 00:00:00","6.Friday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall",97.48999,-0.23233332973739707
"2026-07-10 00:00:00","6.Friday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall",188.68764000000004,-0.00680506791040103
"2026-07-10 00:00:00","6.Friday","The Return of Zombie  Father | द रिटर्न ऑफ़ ज़ॉम्बी फ़ादर","Overall","Overall","Overall","Overall",29.741759999999996,-0.029847547639527572
"2026-07-10 00:00:00","6.Friday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall",45.00811,0.12306051207322044
"2026-07-09 00:00:00","5.Thursday","Apocalypse Meltdown","Overall","Overall","Overall","Overall",14.464659999999999,0.8260070416223246
"2026-07-09 00:00:00","5.Thursday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall",25.623610000000003,-0.31113439267120147
"2026-07-09 00:00:00","5.Thursday","Detective Vikrant","Overall","Overall","Overall","Overall",15.993139999999999,0.18159351558857972
"2026-07-09 00:00:00","5.Thursday","Earth's Last Stand","Overall","Overall","Overall","Overall",71.9016,164.05957163517826
"2026-07-09 00:00:00","5.Thursday","Gangster Billionaire | गैंगस्टर बिलिनेर","Overall","Overall","Overall","Overall",3.32142,0.7143432278843629
"2026-07-09 00:00:00","5.Thursday","Mrityunjay | मृत्युंजय","Overall","Overall","Overall","Overall",0.14118999999999998,
"2026-07-09 00:00:00","5.Thursday","Saaya: A Cursed Love Story |साया : अ कर्सड लव स्टोरी","Overall","Overall","Overall","Overall",8.094169999999998,-0.22699833541684789
"2026-07-09 00:00:00","5.Thursday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall",103.12747000000003,-0.044571601262422655
"2026-07-09 00:00:00","5.Thursday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall",208.38912000000005,0.1649471246273404
"2026-07-09 00:00:00","5.Thursday","The Return of Zombie  Father | द रिटर्न ऑफ़ ज़ॉम्बी फ़ादर","Overall","Overall","Overall","Overall",33.45507,0.4215699147059835
"2026-07-09 00:00:00","5.Thursday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall",33.11475,-0.016185599629228387
"2026-07-08 00:00:00","4.Wednesday","Apocalypse Meltdown","Overall","Overall","Overall","Overall",20.317450000000004,1.8670843652322398
"2026-07-08 00:00:00","4.Wednesday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall",23.561210000000006,-0.2101510491779759
"2026-07-08 00:00:00","4.Wednesday","Detective Vikrant","Overall","Overall","Overall","Overall",15.378389999999998,-0.08641255821165261
"2026-07-08 00:00:00","4.Wednesday","Earth's Last Stand","Overall","Overall","Overall","Overall",53.9164,249.2617898254735
"2026-07-08 00:00:00","4.Wednesday","Gangster Billionaire | गैंगस्टर बिलिनेर","Overall","Overall","Overall","Overall",2.449910000000001,0.5491150750241867
"2026-07-08 00:00:00","4.Wednesday","Saaya: A Cursed Love Story |साया : अ कर्सड लव स्टोरी","Overall","Overall","Overall","Overall",7.769700000000002,-0.425951114562269
"2026-07-08 00:00:00","4.Wednesday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall",89.62123999999999,-0.07004280109775385
"2026-07-08 00:00:00","4.Wednesday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall",203.11656000000002,0.05237046160790548
"2026-07-08 00:00:00","4.Wednesday","The Return of Zombie  Father | द रिटर्न ऑफ़ ज़ॉम्बी फ़ादर","Overall","Overall","Overall","Overall",33.933450000000015,0.9812041203454769
"2026-07-08 00:00:00","4.Wednesday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall",50.927230000000016,0.39792377950196944
"2026-07-07 00:00:00","3.Tuesday","Apocalypse Meltdown","Overall","Overall","Overall","Overall",24.006009999999993,1.3753580697923171
"2026-07-07 00:00:00","3.Tuesday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall",25.499100000000002,-0.11094383093529603
"2026-07-07 00:00:00","3.Tuesday","Detective Vikrant","Overall","Overall","Overall","Overall",10.245400000000004,-0.3653442555521691
"2026-07-07 00:00:00","3.Tuesday","Earth's Last Stand","Overall","Overall","Overall","Overall",3.451209999999999,-0.41539991259481646
"2026-07-07 00:00:00","3.Tuesday","Mrityunjay | मृत्युंजय","Overall","Overall","Overall","Overall",0.06487,
"2026-07-07 00:00:00","3.Tuesday","Saaya: A Cursed Love Story |साया : अ कर्सड लव स्टोरी","Overall","Overall","Overall","Overall",12.226619999999999,-0.22209405529558124
"2026-07-07 00:00:00","3.Tuesday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall",94.67397,0.1794951369512463
"2026-07-07 00:00:00","3.Tuesday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall",175.66733999999997,-0.11188425755999298
"2026-07-07 00:00:00","3.Tuesday","The Return of Zombie  Father | द रिटर्न ऑफ़ ज़ॉम्बी फ़ादर","Overall","Overall","Overall","Overall",32.29957000000001,0.5732457954081074
"2026-07-07 00:00:00","3.Tuesday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall",30.17118000000001,-0.2984771247848078
"2026-07-06 00:00:00","2.Monday","Apocalypse Meltdown","Overall","Overall","Overall","Overall",19.822540000000004,1.134747556985718
"2026-07-06 00:00:00","2.Monday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall",31.64875000000001,0.15644146896156652
"2026-07-06 00:00:00","2.Monday","Detective Vikrant","Overall","Overall","Overall","Overall",7.706059999999996,-0.5168420551044057
"2026-07-06 00:00:00","2.Monday","Earth's Last Stand","Overall","Overall","Overall","Overall",0.06342,-0.06542882404951367
"2026-07-06 00:00:00","2.Monday","Gangster Billionaire | गैंगस्टर बिलिनेर","Overall","Overall","Overall","Overall",1.60805,24.419696490673413
"2026-07-06 00:00:00","2.Monday","Saaya: A Cursed Love Story |साया : अ कर्सड लव स्टोरी","Overall","Overall","Overall","Overall",15.146579999999995,-0.11675105591032853
"2026-07-06 00:00:00","2.Monday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall",93.72928000000002,0.1399273033841375
"2026-07-06 00:00:00","2.Monday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall",162.9122600000001,-0.12627066698395184
"2026-07-06 00:00:00","2.Monday","The Return of Zombie  Father | द रिटर्न ऑफ़ ज़ॉम्बी फ़ादर","Overall","Overall","Overall","Overall",38.88975000000001,0.7306778301815422
"2026-07-06 00:00:00","2.Monday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall",35.88838,-0.21039561427459685
"2026-07-05 00:00:00","1.Sunday","Apocalypse Meltdown","Overall","Overall","Overall","Overall",5.828869999999999,-0.17189082751673956
"2026-07-05 00:00:00","1.Sunday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall",21.830129999999997,-0.27619244346758476
"2026-07-05 00:00:00","1.Sunday","Detective Vikrant","Overall","Overall","Overall","Overall",7.157770000000001,-0.360321690420782
"2026-07-05 00:00:00","1.Sunday","Earth's Last Stand","Overall","Overall","Overall","Overall",1.81683,1.082541465595305
"2026-07-05 00:00:00","1.Sunday","Gangster Billionaire | गैंगस्टर बिलिनेर","Overall","Overall","Overall","Overall",0.8296499999999999,-0.8863703287748157
"2026-07-05 00:00:00","1.Sunday","Saaya: A Cursed Love Story |साया : अ कर्सड लव स्टोरी","Overall","Overall","Overall","Overall",16.12935,0.714052074001575
"2026-07-05 00:00:00","1.Sunday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall",105.48204999999994,0.17819468518083692
"2026-07-05 00:00:00","1.Sunday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall",181.83345000000008,0.03795854786286412
"2026-07-05 00:00:00","1.Sunday","The Return of Zombie  Father | द रिटर्न ऑफ़ ज़ॉम्बी फ़ादर","Overall","Overall","Overall","Overall",30.259980000000002,0.07078547793122403
"2026-07-05 00:00:00","1.Sunday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall",35.67055,0.043941748538883996
"2026-07-04 00:00:00","7.Saturday","Apocalypse Meltdown","Overall","Overall","Overall","Overall",9.320809999999994,0.5184998134623175
"2026-07-04 00:00:00","7.Saturday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall",33.254079999999995,-0.08924745465625028
"2026-07-04 00:00:00","7.Saturday","Detective Vikrant","Overall","Overall","Overall","Overall",8.49042,-0.529295602707442
"2026-07-04 00:00:00","7.Saturday","Earth's Last Stand","Overall","Overall","Overall","Overall",0.37871,-0.6920756496568772
"2026-07-04 00:00:00","7.Saturday","Saaya: A Cursed Love Story |साया : अ कर्सड लव स्टोरी","Overall","Overall","Overall","Overall",13.45786,0.7703843634153593
"2026-07-04 00:00:00","7.Saturday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall",110.29194999999999,0.34710357698593075
"2026-07-04 00:00:00","7.Saturday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall",212.62267999999986,0.07445985726166127
"2026-07-04 00:00:00","7.Saturday","The Return of Zombie  Father | द रिटर्न ऑफ़ ज़ॉम्बी फ़ादर","Overall","Overall","Overall","Overall",31.9147,-0.03309034380982667
"2026-07-04 00:00:00","7.Saturday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall",38.17800999999999,0.2864134117441721
"2026-07-03 00:00:00","6.Friday","Apocalypse Meltdown","Overall","Overall","Overall","Overall",6.384450000000003,1.6993734039134782
"2026-07-03 00:00:00","6.Friday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall",32.95354999999999,-0.0016350819449633125
"2026-07-03 00:00:00","6.Friday","Detective Vikrant","Overall","Overall","Overall","Overall",13.702229999999998,-0.21929820063277838
"2026-07-03 00:00:00","6.Friday","Earth's Last Stand","Overall","Overall","Overall","Overall",1.9179000000000004,
"2026-07-03 00:00:00","6.Friday","Gangster Billionaire | गैंगस्टर बिलिनेर","Overall","Overall","Overall","Overall",1.6373200000000003,-0.7911341863224095
"2026-07-03 00:00:00","6.Friday","Saaya: A Cursed Love Story |साया : अ कर्सड लव स्टोरी","Overall","Overall","Overall","Overall",16.112840000000002,0.5311453818588883
"2026-07-03 00:00:00","6.Friday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall",126.99520999999999,0.2936925221038762
"2026-07-03 00:00:00","6.Friday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall",189.98046999999994,-0.08001002020505676
"2026-07-03 00:00:00","6.Friday","The Return of Zombie  Father | द रिटर्न ऑफ़ ज़ॉम्बी फ़ादर","Overall","Overall","Overall","Overall",30.656789999999987,-0.01011525324781437
"2026-07-03 00:00:00","6.Friday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall",40.076299999999996,0.40975139932854754
"2026-07-02 00:00:00","5.Thursday","Apocalypse Meltdown","Overall","Overall","Overall","Overall",7.921470000000001,61.64012335916497
"2026-07-02 00:00:00","5.Thursday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall",37.19682,0.06645989337929814
"2026-07-02 00:00:00","5.Thursday","Detective Vikrant","Overall","Overall","Overall","Overall",13.53522999999999,0.48253627141070066
"2026-07-02 00:00:00","5.Thursday","Earth's Last Stand","Overall","Overall","Overall","Overall",0.43561,
"2026-07-02 00:00:00","5.Thursday","Gangster Billionaire | गैंगस्टर बिलिनेर","Overall","Overall","Overall","Overall",0.88991,-0.9072769916363723
"2026-07-02 00:00:00","5.Thursday","Saaya: A Cursed Love Story |साया : अ कर्सड लव स्टोरी","Overall","Overall","Overall","Overall",10.47109,-0.19819762562560106
"2026-07-02 00:00:00","5.Thursday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall",107.93845999999999,-0.05702922927856813
"2026-07-02 00:00:00","5.Thursday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall",178.88289999999998,-0.022346197732740825
"2026-07-02 00:00:00","5.Thursday","The Return of Zombie  Father | द रिटर्न ऑफ़ ज़ॉम्बी फ़ादर","Overall","Overall","Overall","Overall",23.53389,-0.37721310160916033
"2026-07-02 00:00:00","5.Thursday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall",33.659549999999996,-0.22306431133055638
"2026-07-01 00:00:00","4.Wednesday","Apocalypse Meltdown","Overall","Overall","Overall","Overall",7.086449999999999,2.3961870803559897
"2026-07-01 00:00:00","4.Wednesday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall",29.83002000000001,0.31371930730089215
"2026-07-01 00:00:00","4.Wednesday","Detective Vikrant","Overall","Overall","Overall","Overall",16.83297,0.06675179740995474
"2026-07-01 00:00:00","4.Wednesday","Earth's Last Stand","Overall","Overall","Overall","Overall",0.21543999999999996,
"2026-07-01 00:00:00","4.Wednesday","Saaya: A Cursed Love Story |साया : अ कर्सड लव स्टोरी","Overall","Overall","Overall","Overall",13.534910000000004,-0.1260069390409192
"2026-07-01 00:00:00","4.Wednesday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall",96.37136000000002,-0.0625609419198696
"2026-07-01 00:00:00","4.Wednesday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall",193.00860999999983,-0.07049347178413856
"2026-07-01 00:00:00","4.Wednesday","The Return of Zombie  Father | द रिटर्न ऑफ़ ज़ॉम्बी फ़ादर","Overall","Overall","Overall","Overall",17.127689999999998,-0.39316533355252714
"2026-07-01 00:00:00","4.Wednesday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall",36.43061999999998,0.17409771175698752
"2026-06-30 00:00:00","3.Tuesday","Apocalypse Meltdown","Overall","Overall","Overall","Overall",10.106269999999997,12.217203091691404
"2026-06-30 00:00:00","3.Tuesday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall",28.68109000000001,0.22525719597645666
"2026-06-30 00:00:00","3.Tuesday","Detective Vikrant","Overall","Overall","Overall","Overall",16.143240000000002,0.2633195157777599
"2026-06-30 00:00:00","3.Tuesday","Earth's Last Stand","Overall","Overall","Overall","Overall",5.903540000000003,
"2026-06-30 00:00:00","3.Tuesday","Saaya: A Cursed Love Story |साया : अ कर्सड लव स्टोरी","Overall","Overall","Overall","Overall",15.717350000000003,-0.07040063497846494
"2026-06-30 00:00:00","3.Tuesday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall",80.26652000000004,-0.2443556749023884
"2026-06-30 00:00:00","3.Tuesday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall",197.79779999999994,0.16858372457888615
"2026-06-30 00:00:00","3.Tuesday","The Return of Zombie  Father | द रिटर्न ऑफ़ ज़ॉम्बी फ़ादर","Overall","Overall","Overall","Overall",20.53053,-0.5030057330790894
"2026-06-30 00:00:00","3.Tuesday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall",43.00812,0.21402595774914612
"2026-06-29 00:00:00","2.Monday","Apocalypse Meltdown","Overall","Overall","Overall","Overall",9.28566,23.475881701723864
"2026-06-29 00:00:00","2.Monday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall",27.367359999999994,0.18105962099735606
"2026-06-29 00:00:00","2.Monday","Detective Vikrant","Overall","Overall","Overall","Overall",15.949360000000002,0.8912404189117404
"2026-06-29 00:00:00","2.Monday","Saaya: A Cursed Love Story |साया : अ कर्सड लव स्टोरी","Overall","Overall","Overall","Overall",17.148710000000005,0.14700722301036162
"2026-06-29 00:00:00","2.Monday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall",82.22391,-0.2562864863134098
"2026-06-29 00:00:00","2.Monday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall",186.45620999999986,-0.0004906518835349205
"2026-06-29 00:00:00","2.Monday","The Return of Zombie  Father | द रिटर्न ऑफ़ ज़ॉम्बी फ़ादर","Overall","Overall","Overall","Overall",22.470820000000003,-0.4335616229442778
"2026-06-29 00:00:00","2.Monday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall",45.45108999999998,0.1643867095553757
"2026-06-28 00:00:00","1.Sunday","Apocalypse Meltdown","Overall","Overall","Overall","Overall",7.03877,5.228503924466193
"2026-06-28 00:00:00","1.Sunday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall",30.160130000000006,-0.11242125200447395
"2026-06-28 00:00:00","1.Sunday","Detective Vikrant","Overall","Overall","Overall","Overall",11.18964,1.2028151268775709
"2026-06-28 00:00:00","1.Sunday","Saaya: A Cursed Love Story |साया : अ कर्सड लव स्टोरी","Overall","Overall","Overall","Overall",9.41007,-0.23178586823062264
"2026-06-28 00:00:00","1.Sunday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall",89.52853999999998,-0.07190495521477025
"2026-06-28 00:00:00","1.Sunday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall",175.18373000000003,-0.1278915916361416
"2026-06-28 00:00:00","1.Sunday","The Return of Zombie  Father | द रिटर्न ऑफ़ ज़ॉम्बी फ़ादर","Overall","Overall","Overall","Overall",28.259610000000002,-0.308985537156233
"2026-06-28 00:00:00","1.Sunday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall",34.169100000000014,-0.008725303787134098
"2026-06-27 00:00:00","7.Saturday","Apocalypse Meltdown","Overall","Overall","Overall","Overall",6.138170000000001,1.68937249713019
"2026-06-27 00:00:00","7.Saturday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall",36.51275,0.12970974741394548
"2026-06-27 00:00:00","7.Saturday","Detective Vikrant","Overall","Overall","Overall","Overall",18.037689999999998,3.3811639260644624
"2026-06-27 00:00:00","7.Saturday","Earth's Last Stand","Overall","Overall","Overall","Overall",0.06786,
"2026-06-27 00:00:00","7.Saturday","Saaya: A Cursed Love Story |साया : अ कर्सड लव स्टोरी","Overall","Overall","Overall","Overall",7.60166,-0.5791531420706792
"2026-06-27 00:00:00","7.Saturday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall",81.87340000000006,-0.24277479742500407
"2026-06-27 00:00:00","7.Saturday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall",197.88796999999994,0.02155445747979101
"2026-06-27 00:00:00","7.Saturday","The Return of Zombie  Father | द रिटर्न ऑफ़ ज़ॉम्बी फ़ादर","Overall","Overall","Overall","Overall",33.006910000000005,-0.37967850017365357
"2026-06-27 00:00:00","7.Saturday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall",29.677869999999984,-0.28574715415515417
"2026-06-26 00:00:00","6.Friday","Apocalypse Meltdown","Overall","Overall","Overall","Overall",2.3651600000000004,3.587199379363849
"2026-06-26 00:00:00","6.Friday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall",33.00752000000001,0.2746519448301863
"2026-06-26 00:00:00","6.Friday","Detective Vikrant","Overall","Overall","Overall","Overall",17.55117,3.797603818146033
"2026-06-26 00:00:00","6.Friday","Saaya: A Cursed Love Story |साया : अ कर्सड लव स्टोरी","Overall","Overall","Overall","Overall",10.523389999999997,-0.35057278678063775
"2026-06-26 00:00:00","6.Friday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall",98.16490999999998,-0.01075986691475761
"2026-06-26 00:00:00","6.Friday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall",206.5027599999999,0.052548856982897796
"2026-06-26 00:00:00","6.Friday","The Return of Zombie  Father | द रिटर्न ऑफ़ ज़ॉम्बी फ़ादर","Overall","Overall","Overall","Overall",30.970059999999993,-0.41674289296847944
"2026-06-26 00:00:00","6.Friday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall",28.427919999999997,-0.2931910396023484
"2026-06-25 00:00:00","5.Thursday","Apocalypse Meltdown","Overall","Overall","Overall","Overall",0.12646,-0.8178859447004608
"2026-06-25 00:00:00","5.Thursday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall",34.878780000000006,0.09729005807220692
"2026-06-25 00:00:00","5.Thursday","Detective Vikrant","Overall","Overall","Overall","Overall",9.129780000000002,1.161810565896558
"2026-06-25 00:00:00","5.Thursday","Saaya: A Cursed Love Story |साया : अ कर्सड लव स्टोरी","Overall","Overall","Overall","Overall",13.05944,0.05335563811407407
"2026-06-25 00:00:00","5.Thursday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall",114.46638999999999,-0.03642255773355263
"2026-06-25 00:00:00","5.Thursday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall",182.9716199999999,0.09208902299991895
"2026-06-25 00:00:00","5.Thursday","The Return of Zombie  Father | द रिटर्न ऑफ़ ज़ॉम्बी फ़ादर","Overall","Overall","Overall","Overall",37.78803,-0.4136368883986843
"2026-06-25 00:00:00","5.Thursday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall",43.32347000000002,-0.09255282649667507
"2026-06-24 00:00:00","4.Wednesday","Apocalypse Meltdown","Overall","Overall","Overall","Overall",2.0865899999999984,-0.184020554052152
"2026-06-24 00:00:00","4.Wednesday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall",22.706540000000007,-0.18399260558052954
"2026-06-24 00:00:00","4.Wednesday","Detective Vikrant","Overall","Overall","Overall","Overall",15.779650000000007,1.7880176189660095
"2026-06-24 00:00:00","4.Wednesday","Saaya: A Cursed Love Story |साया : अ कर्सड लव स्टोरी","Overall","Overall","Overall","Overall",15.48629,0.12019481158279732
"2026-06-24 00:00:00","4.Wednesday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall",102.80279999999999,-0.07428290170547958
"2026-06-24 00:00:00","4.Wednesday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall",207.64632000000003,0.1290799099873825
"2026-06-24 00:00:00","4.Wednesday","The Return of Zombie  Father | द रिटर्न ऑफ़ ज़ॉम्बी फ़ादर","Overall","Overall","Overall","Overall",28.224639999999994,-0.478677884393384
"2026-06-24 00:00:00","4.Wednesday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall",31.028610000000004,-0.2800118340449228
"2026-06-23 00:00:00","3.Tuesday","Apocalypse Meltdown","Overall","Overall","Overall","Overall",0.7646299999999999,0.20085121085529356
"2026-06-23 00:00:00","3.Tuesday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall",23.40822,-0.23980478287160667
"2026-06-23 00:00:00","3.Tuesday","Detective Vikrant","Overall","Overall","Overall","Overall",12.77843,3.942955616243357
"2026-06-23 00:00:00","3.Tuesday","Earth's Last Stand","Overall","Overall","Overall","Overall",0.87241,
"2026-06-23 00:00:00","3.Tuesday","Saaya: A Cursed Love Story |साया : अ कर्सड लव स्टोरी","Overall","Overall","Overall","Overall",16.907659999999996,0.4201625475412918
"2026-06-23 00:00:00","3.Tuesday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall",106.22261999999998,0.0008072589995529178
"2026-06-23 00:00:00","3.Tuesday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall",169.2628399999999,0.09420312855649593
"2026-06-23 00:00:00","3.Tuesday","The Return of Zombie  Father | द रिटर्न ऑफ़ ज़ॉम्बी फ़ादर","Overall","Overall","Overall","Overall",41.30939,-0.12416570834435814
"2026-06-23 00:00:00","3.Tuesday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall",35.42603000000001,-0.20112828751239142
"2026-06-22 00:00:00","2.Monday","Apocalypse Meltdown","Overall","Overall","Overall","Overall",0.37938,0.962141194724593
"2026-06-22 00:00:00","2.Monday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall",23.17186999999999,-0.31740333729543324
"2026-06-22 00:00:00","2.Monday","Detective Vikrant","Overall","Overall","Overall","Overall",8.43328,0.01629782454651929
"2026-06-22 00:00:00","2.Monday","Saaya: A Cursed Love Story |साया : अ कर्सड लव स्टोरी","Overall","Overall","Overall","Overall",14.95083,0.01193886198055516
"2026-06-22 00:00:00","2.Monday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall",110.55858000000003,0.08776409069093849
"2026-06-22 00:00:00","2.Monday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall",186.54774000000003,0.03363501841615868
